/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt mySieve cache size      321B, 100000 req, miss ratio 0.9035, byte miss ratio 0.9035
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt mySieve cache size      963B, 100000 req, miss ratio 0.8449, byte miss ratio 0.8449
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt mySieve cache size     3213B, 100000 req, miss ratio 0.7296, byte miss ratio 0.7296
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt mySieve cache size     6426B, 100000 req, miss ratio 0.6299, byte miss ratio 0.6299
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt mySieve cache size    12853B, 100000 req, miss ratio 0.4956, byte miss ratio 0.4956
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt mySieve cache size    25706B, 100000 req, miss ratio 0.3456, byte miss ratio 0.3456
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myLRU cache size      321B, 100000 req, miss ratio 0.9572, byte miss ratio 0.9572
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myLRU cache size      963B, 100000 req, miss ratio 0.9026, byte miss ratio 0.9026
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myLRU cache size     3213B, 100000 req, miss ratio 0.7832, byte miss ratio 0.7832
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myLRU cache size     6426B, 100000 req, miss ratio 0.6701, byte miss ratio 0.6701
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myLRU cache size    12853B, 100000 req, miss ratio 0.5135, byte miss ratio 0.5135
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myLRU cache size    25706B, 100000 req, miss ratio 0.3467, byte miss ratio 0.3467
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myFIFO cache size      321B, 100000 req, miss ratio 0.9613, byte miss ratio 0.9613
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myFIFO cache size      963B, 100000 req, miss ratio 0.9126, byte miss ratio 0.9126
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myFIFO cache size     3213B, 100000 req, miss ratio 0.8036, byte miss ratio 0.8036
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myFIFO cache size     6426B, 100000 req, miss ratio 0.6972, byte miss ratio 0.6972
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myFIFO cache size    12853B, 100000 req, miss ratio 0.5435, byte miss ratio 0.5435
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(3).txt myFIFO cache size    25706B, 100000 req, miss ratio 0.3628, byte miss ratio 0.3628
