/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.000200, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.000400, cache size 1B, 100000 req, miss ratio 0.9987, byte miss ratio 0.9987
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.000600, cache size 1B, 100000 req, miss ratio 0.9987, byte miss ratio 0.9987
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.000800, cache size 2B, 100000 req, miss ratio 0.9975, byte miss ratio 0.9975
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.001000, cache size 3B, 100000 req, miss ratio 0.9963, byte miss ratio 0.9963
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.002000, cache size 6B, 100000 req, miss ratio 0.9930, byte miss ratio 0.9930
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.004000, cache size 12B, 100000 req, miss ratio 0.9862, byte miss ratio 0.9862
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.006000, cache size 18B, 100000 req, miss ratio 0.9786, byte miss ratio 0.9786
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.008000, cache size 24B, 100000 req, miss ratio 0.9724, byte miss ratio 0.9724
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.010000, cache size 30B, 100000 req, miss ratio 0.9665, byte miss ratio 0.9665
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.020000, cache size 60B, 100000 req, miss ratio 0.9392, byte miss ratio 0.9392
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.040000, cache size 120B, 100000 req, miss ratio 0.8944, byte miss ratio 0.8944
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.060000, cache size 180B, 100000 req, miss ratio 0.8557, byte miss ratio 0.8557
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.080000, cache size 240B, 100000 req, miss ratio 0.8226, byte miss ratio 0.8226
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.100000, cache size 300B, 100000 req, miss ratio 0.7911, byte miss ratio 0.7911
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.200000, cache size 600B, 100000 req, miss ratio 0.6606, byte miss ratio 0.6606
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.400000, cache size 1200B, 100000 req, miss ratio 0.4572, byte miss ratio 0.4572
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.600000, cache size 1800B, 100000 req, miss ratio 0.2935, byte miss ratio 0.2935
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myFIFO, rel cache size 0.800000, cache size 2400B, 100000 req, miss ratio 0.1505, byte miss ratio 0.1505
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.000200, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.000400, cache size 1B, 100000 req, miss ratio 0.9987, byte miss ratio 0.9987
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.000600, cache size 1B, 100000 req, miss ratio 0.9987, byte miss ratio 0.9987
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.000800, cache size 2B, 100000 req, miss ratio 0.9975, byte miss ratio 0.9975
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.001000, cache size 3B, 100000 req, miss ratio 0.9962, byte miss ratio 0.9962
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.002000, cache size 6B, 100000 req, miss ratio 0.9929, byte miss ratio 0.9929
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.004000, cache size 12B, 100000 req, miss ratio 0.9859, byte miss ratio 0.9859
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.006000, cache size 18B, 100000 req, miss ratio 0.9778, byte miss ratio 0.9778
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.008000, cache size 24B, 100000 req, miss ratio 0.9710, byte miss ratio 0.9710
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.010000, cache size 30B, 100000 req, miss ratio 0.9645, byte miss ratio 0.9645
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.020000, cache size 60B, 100000 req, miss ratio 0.9342, byte miss ratio 0.9342
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.040000, cache size 120B, 100000 req, miss ratio 0.8830, byte miss ratio 0.8830
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.060000, cache size 180B, 100000 req, miss ratio 0.8402, byte miss ratio 0.8402
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.080000, cache size 240B, 100000 req, miss ratio 0.8028, byte miss ratio 0.8028
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.100000, cache size 300B, 100000 req, miss ratio 0.7690, byte miss ratio 0.7690
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.200000, cache size 600B, 100000 req, miss ratio 0.6284, byte miss ratio 0.6284
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.400000, cache size 1200B, 100000 req, miss ratio 0.4196, byte miss ratio 0.4196
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.600000, cache size 1800B, 100000 req, miss ratio 0.2612, byte miss ratio 0.2612
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(7).txt, myLRU, rel cache size 0.800000, cache size 2400B, 100000 req, miss ratio 0.1322, byte miss ratio 0.1322
