/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt mySieve cache size      298B, 100000 req, miss ratio 0.2961, byte miss ratio 0.2961
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt mySieve cache size      597B, 100000 req, miss ratio 0.2188, byte miss ratio 0.2188
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt mySieve cache size     1195B, 100000 req, miss ratio 0.1357, byte miss ratio 0.1357
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt mySieve cache size     2391B, 100000 req, miss ratio 0.0507, byte miss ratio 0.0507
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt myLRU cache size      298B, 100000 req, miss ratio 0.3685, byte miss ratio 0.3685
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt myLRU cache size      597B, 100000 req, miss ratio 0.2630, byte miss ratio 0.2630
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt myLRU cache size     1195B, 100000 req, miss ratio 0.1574, byte miss ratio 0.1574
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt myLRU cache size     2391B, 100000 req, miss ratio 0.0535, byte miss ratio 0.0535
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt myFIFO cache size      298B, 100000 req, miss ratio 0.4189, byte miss ratio 0.4189
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt myFIFO cache size      597B, 100000 req, miss ratio 0.3086, byte miss ratio 0.3086
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt myFIFO cache size     1195B, 100000 req, miss ratio 0.1925, byte miss ratio 0.1925
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_3000_requests_100000(14).txt myFIFO cache size     2391B, 100000 req, miss ratio 0.0658, byte miss ratio 0.0658
