/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000200, cache size 1B, 100000 req, miss ratio 0.9832, byte miss ratio 0.9832
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000400, cache size 3B, 100000 req, miss ratio 0.9536, byte miss ratio 0.9536
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000600, cache size 5B, 100000 req, miss ratio 0.9305, byte miss ratio 0.9305
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000800, cache size 6B, 100000 req, miss ratio 0.9196, byte miss ratio 0.9196
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.001000, cache size 8B, 100000 req, miss ratio 0.9016, byte miss ratio 0.9016
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.002000, cache size 17B, 100000 req, miss ratio 0.8416, byte miss ratio 0.8416
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.004000, cache size 34B, 100000 req, miss ratio 0.7751, byte miss ratio 0.7751
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.006000, cache size 51B, 100000 req, miss ratio 0.7323, byte miss ratio 0.7323
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.008000, cache size 68B, 100000 req, miss ratio 0.7005, byte miss ratio 0.7005
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.010000, cache size 86B, 100000 req, miss ratio 0.6739, byte miss ratio 0.6739
