/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.000200, cache size 1B, 100000 req, miss ratio 0.9408, byte miss ratio 0.9408
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.000400, cache size 2B, 100000 req, miss ratio 0.8955, byte miss ratio 0.8955
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.000600, cache size 3B, 100000 req, miss ratio 0.8578, byte miss ratio 0.8578
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.000800, cache size 4B, 100000 req, miss ratio 0.8276, byte miss ratio 0.8276
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.001000, cache size 5B, 100000 req, miss ratio 0.8010, byte miss ratio 0.8010
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.002000, cache size 11B, 100000 req, miss ratio 0.6972, byte miss ratio 0.6972
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.004000, cache size 23B, 100000 req, miss ratio 0.5926, byte miss ratio 0.5926
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.006000, cache size 35B, 100000 req, miss ratio 0.5343, byte miss ratio 0.5343
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.008000, cache size 47B, 100000 req, miss ratio 0.4948, byte miss ratio 0.4948
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.010000, cache size 59B, 100000 req, miss ratio 0.4663, byte miss ratio 0.4663
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.020000, cache size 119B, 100000 req, miss ratio 0.3799, byte miss ratio 0.3799
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.040000, cache size 239B, 100000 req, miss ratio 0.3035, byte miss ratio 0.3035
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.060000, cache size 358B, 100000 req, miss ratio 0.2617, byte miss ratio 0.2617
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.080000, cache size 478B, 100000 req, miss ratio 0.2351, byte miss ratio 0.2351
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.100000, cache size 598B, 100000 req, miss ratio 0.2143, byte miss ratio 0.2143
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.200000, cache size 1196B, 100000 req, miss ratio 0.1574, byte miss ratio 0.1574
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.400000, cache size 2392B, 100000 req, miss ratio 0.1079, byte miss ratio 0.1079
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.600000, cache size 3588B, 100000 req, miss ratio 0.0839, byte miss ratio 0.0839
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myFIFO, rel cache size 0.800000, cache size 4784B, 100000 req, miss ratio 0.0702, byte miss ratio 0.0702
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.000200, cache size 1B, 100000 req, miss ratio 0.9408, byte miss ratio 0.9408
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.000400, cache size 2B, 100000 req, miss ratio 0.8898, byte miss ratio 0.8898
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.000600, cache size 3B, 100000 req, miss ratio 0.8449, byte miss ratio 0.8449
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.000800, cache size 4B, 100000 req, miss ratio 0.8073, byte miss ratio 0.8073
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.001000, cache size 5B, 100000 req, miss ratio 0.7736, byte miss ratio 0.7736
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.002000, cache size 11B, 100000 req, miss ratio 0.6443, byte miss ratio 0.6443
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.004000, cache size 23B, 100000 req, miss ratio 0.5324, byte miss ratio 0.5324
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.006000, cache size 35B, 100000 req, miss ratio 0.4744, byte miss ratio 0.4744
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.008000, cache size 47B, 100000 req, miss ratio 0.4369, byte miss ratio 0.4369
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000(12).txt, myLRU, rel cache size 0.010000, cache size 59B, 100000 req, miss ratio 0.4091, byte miss ratio 0.4091
