/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.000200, cache size 1B, 100000 req, miss ratio 0.9440, byte miss ratio 0.9440
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.000400, cache size 3B, 100000 req, miss ratio 0.8662, byte miss ratio 0.8662
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.000600, cache size 5B, 100000 req, miss ratio 0.8139, byte miss ratio 0.8139
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.000800, cache size 7B, 100000 req, miss ratio 0.7730, byte miss ratio 0.7730
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.001000, cache size 9B, 100000 req, miss ratio 0.7413, byte miss ratio 0.7413
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.002000, cache size 19B, 100000 req, miss ratio 0.6420, byte miss ratio 0.6420
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.004000, cache size 39B, 100000 req, miss ratio 0.5474, byte miss ratio 0.5474
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.006000, cache size 59B, 100000 req, miss ratio 0.4963, byte miss ratio 0.4963
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.008000, cache size 79B, 100000 req, miss ratio 0.4617, byte miss ratio 0.4617
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.010000, cache size 99B, 100000 req, miss ratio 0.4358, byte miss ratio 0.4358
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.020000, cache size 198B, 100000 req, miss ratio 0.3621, byte miss ratio 0.3621
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.040000, cache size 396B, 100000 req, miss ratio 0.2976, byte miss ratio 0.2976
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.060000, cache size 594B, 100000 req, miss ratio 0.2632, byte miss ratio 0.2632
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.080000, cache size 792B, 100000 req, miss ratio 0.2399, byte miss ratio 0.2399
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.100000, cache size 990B, 100000 req, miss ratio 0.2232, byte miss ratio 0.2232
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.200000, cache size 1980B, 100000 req, miss ratio 0.1771, byte miss ratio 0.1771
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.400000, cache size 3960B, 100000 req, miss ratio 0.1369, byte miss ratio 0.1369
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.600000, cache size 5941B, 100000 req, miss ratio 0.1177, byte miss ratio 0.1177
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myFIFO, rel cache size 0.800000, cache size 7921B, 100000 req, miss ratio 0.1086, byte miss ratio 0.1086
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.000200, cache size 1B, 100000 req, miss ratio 0.9440, byte miss ratio 0.9440
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.000400, cache size 3B, 100000 req, miss ratio 0.8540, byte miss ratio 0.8540
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.000600, cache size 5B, 100000 req, miss ratio 0.7880, byte miss ratio 0.7880
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.000800, cache size 7B, 100000 req, miss ratio 0.7365, byte miss ratio 0.7365
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.001000, cache size 9B, 100000 req, miss ratio 0.6969, byte miss ratio 0.6969
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.002000, cache size 19B, 100000 req, miss ratio 0.5831, byte miss ratio 0.5831
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.004000, cache size 39B, 100000 req, miss ratio 0.4883, byte miss ratio 0.4883
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.006000, cache size 59B, 100000 req, miss ratio 0.4407, byte miss ratio 0.4407
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.008000, cache size 79B, 100000 req, miss ratio 0.4079, byte miss ratio 0.4079
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.010000, cache size 99B, 100000 req, miss ratio 0.3836, byte miss ratio 0.3836
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_50000_requests_100000.txt, myLRU, rel cache size 0.020000, cache size 198B, 100000 req, miss ratio 0.3159, byte miss ratio 0.3159
