/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size        2B, 100000 req, miss ratio 0.9965, byte miss ratio 0.9965
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size        4B, 100000 req, miss ratio 0.9924, byte miss ratio 0.9924
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size        9B, 100000 req, miss ratio 0.9841, byte miss ratio 0.9841
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size       18B, 100000 req, miss ratio 0.9717, byte miss ratio 0.9717
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size       22B, 100000 req, miss ratio 0.9672, byte miss ratio 0.9672
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size       45B, 100000 req, miss ratio 0.9456, byte miss ratio 0.9456
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size       67B, 100000 req, miss ratio 0.9297, byte miss ratio 0.9297
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size       90B, 100000 req, miss ratio 0.9162, byte miss ratio 0.9162
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size      180B, 100000 req, miss ratio 0.8776, byte miss ratio 0.8776
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size      225B, 100000 req, miss ratio 0.8627, byte miss ratio 0.8627
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size      451B, 100000 req, miss ratio 0.8100, byte miss ratio 0.8100
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size      677B, 100000 req, miss ratio 0.7728, byte miss ratio 0.7728
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size      903B, 100000 req, miss ratio 0.7438, byte miss ratio 0.7438
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size     1806B, 100000 req, miss ratio 0.6645, byte miss ratio 0.6645
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size     2257B, 100000 req, miss ratio 0.6338, byte miss ratio 0.6338
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size     4515B, 100000 req, miss ratio 0.5259, byte miss ratio 0.5259
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size     6772B, 100000 req, miss ratio 0.4517, byte miss ratio 0.4517
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size     9030B, 100000 req, miss ratio 0.3952, byte miss ratio 0.3952
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myFIFO cache size    18060B, 100000 req, miss ratio 0.2585, byte miss ratio 0.2585
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size        2B, 100000 req, miss ratio 0.9964, byte miss ratio 0.9964
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size        4B, 100000 req, miss ratio 0.9923, byte miss ratio 0.9923
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size        9B, 100000 req, miss ratio 0.9833, byte miss ratio 0.9833
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size       18B, 100000 req, miss ratio 0.9689, byte miss ratio 0.9689
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size       22B, 100000 req, miss ratio 0.9635, byte miss ratio 0.9635
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size       45B, 100000 req, miss ratio 0.9368, byte miss ratio 0.9368
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size       67B, 100000 req, miss ratio 0.9177, byte miss ratio 0.9177
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size       90B, 100000 req, miss ratio 0.9012, byte miss ratio 0.9012
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size      180B, 100000 req, miss ratio 0.8571, byte miss ratio 0.8571
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size      225B, 100000 req, miss ratio 0.8407, byte miss ratio 0.8407
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size      451B, 100000 req, miss ratio 0.7822, byte miss ratio 0.7822
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size      677B, 100000 req, miss ratio 0.7428, byte miss ratio 0.7428
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size      903B, 100000 req, miss ratio 0.7118, byte miss ratio 0.7118
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size     1806B, 100000 req, miss ratio 0.6275, byte miss ratio 0.6275
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size     2257B, 100000 req, miss ratio 0.5960, byte miss ratio 0.5960
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size     4515B, 100000 req, miss ratio 0.4854, byte miss ratio 0.4854
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size     6772B, 100000 req, miss ratio 0.4121, byte miss ratio 0.4121
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size     9030B, 100000 req, miss ratio 0.3583, byte miss ratio 0.3583
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt myLRU cache size    18060B, 100000 req, miss ratio 0.2406, byte miss ratio 0.2406
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size        9B, 100000 req, miss ratio 0.9244, byte miss ratio 0.9244
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size       18B, 100000 req, miss ratio 0.8927, byte miss ratio 0.8927
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size       22B, 100000 req, miss ratio 0.8810, byte miss ratio 0.8810
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size       45B, 100000 req, miss ratio 0.8396, byte miss ratio 0.8396
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size       67B, 100000 req, miss ratio 0.8205, byte miss ratio 0.8205
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size       90B, 100000 req, miss ratio 0.7990, byte miss ratio 0.7990
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size      180B, 100000 req, miss ratio 0.7572, byte miss ratio 0.7572
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size      225B, 100000 req, miss ratio 0.7401, byte miss ratio 0.7401
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size      451B, 100000 req, miss ratio 0.6871, byte miss ratio 0.6871
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size      677B, 100000 req, miss ratio 0.6531, byte miss ratio 0.6531
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size      903B, 100000 req, miss ratio 0.6279, byte miss ratio 0.6279
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size     1806B, 100000 req, miss ratio 0.5564, byte miss ratio 0.5564
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size     2257B, 100000 req, miss ratio 0.5308, byte miss ratio 0.5308
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size     4515B, 100000 req, miss ratio 0.4412, byte miss ratio 0.4412
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size     6772B, 100000 req, miss ratio 0.3815, byte miss ratio 0.3815
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size     9030B, 100000 req, miss ratio 0.3387, byte miss ratio 0.3387
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size    18060B, 100000 req, miss ratio 0.2402, byte miss ratio 0.2402
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size        2B, 100000 req, miss ratio 0.9964, byte miss ratio 0.9964
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_30000_requests_100000(17).txt mySIEVE cache size        4B, 100000 req, miss ratio 0.9580, byte miss ratio 0.9580
