/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.000100, cache size 3B, 100000 req, miss ratio 0.9996, byte miss ratio 0.9996
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.000200, cache size 6B, 100000 req, miss ratio 0.9991, byte miss ratio 0.9991
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.000400, cache size 12B, 100000 req, miss ratio 0.9983, byte miss ratio 0.9983
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.000600, cache size 19B, 100000 req, miss ratio 0.9973, byte miss ratio 0.9973
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.000800, cache size 25B, 100000 req, miss ratio 0.9964, byte miss ratio 0.9964
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.001000, cache size 32B, 100000 req, miss ratio 0.9953, byte miss ratio 0.9953
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.002000, cache size 64B, 100000 req, miss ratio 0.9905, byte miss ratio 0.9905
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.004000, cache size 128B, 100000 req, miss ratio 0.9819, byte miss ratio 0.9819
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.006000, cache size 192B, 100000 req, miss ratio 0.9744, byte miss ratio 0.9744
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.008000, cache size 256B, 100000 req, miss ratio 0.9683, byte miss ratio 0.9683
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.010000, cache size 320B, 100000 req, miss ratio 0.9622, byte miss ratio 0.9622
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.020000, cache size 641B, 100000 req, miss ratio 0.9356, byte miss ratio 0.9356
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.040000, cache size 1282B, 100000 req, miss ratio 0.8954, byte miss ratio 0.8954
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.060000, cache size 1923B, 100000 req, miss ratio 0.8624, byte miss ratio 0.8624
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.080000, cache size 2565B, 100000 req, miss ratio 0.8339, byte miss ratio 0.8339
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.100000, cache size 3206B, 100000 req, miss ratio 0.8075, byte miss ratio 0.8075
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.200000, cache size 6412B, 100000 req, miss ratio 0.7005, byte miss ratio 0.7005
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.400000, cache size 12825B, 100000 req, miss ratio 0.5447, byte miss ratio 0.5447
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.600000, cache size 19238B, 100000 req, miss ratio 0.4360, byte miss ratio 0.4360
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myFIFO, rel cache size 0.800000, cache size 25651B, 100000 req, miss ratio 0.3628, byte miss ratio 0.3628
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.000100, cache size 3B, 100000 req, miss ratio 0.9996, byte miss ratio 0.9996
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.000200, cache size 6B, 100000 req, miss ratio 0.9991, byte miss ratio 0.9991
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.000400, cache size 12B, 100000 req, miss ratio 0.9983, byte miss ratio 0.9983
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.000600, cache size 19B, 100000 req, miss ratio 0.9973, byte miss ratio 0.9973
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.000800, cache size 25B, 100000 req, miss ratio 0.9964, byte miss ratio 0.9964
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.001000, cache size 32B, 100000 req, miss ratio 0.9952, byte miss ratio 0.9952
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.002000, cache size 64B, 100000 req, miss ratio 0.9901, byte miss ratio 0.9901
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.004000, cache size 128B, 100000 req, miss ratio 0.9804, byte miss ratio 0.9804
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.006000, cache size 192B, 100000 req, miss ratio 0.9719, byte miss ratio 0.9719
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.008000, cache size 256B, 100000 req, miss ratio 0.9649, byte miss ratio 0.9649
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.010000, cache size 320B, 100000 req, miss ratio 0.9580, byte miss ratio 0.9580
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.020000, cache size 641B, 100000 req, miss ratio 0.9281, byte miss ratio 0.9281
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.040000, cache size 1282B, 100000 req, miss ratio 0.8837, byte miss ratio 0.8837
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.060000, cache size 1923B, 100000 req, miss ratio 0.8469, byte miss ratio 0.8469
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000.txt, myLRU, rel cache size 0.080000, cache size 2565B, 100000 req, miss ratio 0.8164, byte miss ratio 0.8164
