/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt mySieve cache size      320B, 100000 req, miss ratio 0.9058, byte miss ratio 0.9058
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt mySieve cache size      960B, 100000 req, miss ratio 0.8465, byte miss ratio 0.8465
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt mySieve cache size     3203B, 100000 req, miss ratio 0.7304, byte miss ratio 0.7304
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt mySieve cache size     6406B, 100000 req, miss ratio 0.6289, byte miss ratio 0.6289
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt mySieve cache size    12812B, 100000 req, miss ratio 0.4959, byte miss ratio 0.4959
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt mySieve cache size    25625B, 100000 req, miss ratio 0.3440, byte miss ratio 0.3440
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myLRU cache size      320B, 100000 req, miss ratio 0.9586, byte miss ratio 0.9586
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myLRU cache size      960B, 100000 req, miss ratio 0.9041, byte miss ratio 0.9041
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myLRU cache size     3203B, 100000 req, miss ratio 0.7843, byte miss ratio 0.7843
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myLRU cache size     6406B, 100000 req, miss ratio 0.6708, byte miss ratio 0.6708
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myLRU cache size    12812B, 100000 req, miss ratio 0.5172, byte miss ratio 0.5172
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myLRU cache size    25625B, 100000 req, miss ratio 0.3452, byte miss ratio 0.3452
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myFIFO cache size      320B, 100000 req, miss ratio 0.9626, byte miss ratio 0.9626
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myFIFO cache size      960B, 100000 req, miss ratio 0.9138, byte miss ratio 0.9138
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myFIFO cache size     3203B, 100000 req, miss ratio 0.8045, byte miss ratio 0.8045
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myFIFO cache size     6406B, 100000 req, miss ratio 0.6975, byte miss ratio 0.6975
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myFIFO cache size    12812B, 100000 req, miss ratio 0.5453, byte miss ratio 0.5453
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_40000_requests_100000(9).txt myFIFO cache size    25625B, 100000 req, miss ratio 0.3621, byte miss ratio 0.3621
