/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.000100, cache size 1B, 100000 req, miss ratio 0.9849, byte miss ratio 0.9849
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.000200, cache size 2B, 100000 req, miss ratio 0.9723, byte miss ratio 0.9723
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.000400, cache size 5B, 100000 req, miss ratio 0.9398, byte miss ratio 0.9398
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.000600, cache size 7B, 100000 req, miss ratio 0.9215, byte miss ratio 0.9215
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.000800, cache size 10B, 100000 req, miss ratio 0.8994, byte miss ratio 0.8994
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.001000, cache size 13B, 100000 req, miss ratio 0.8803, byte miss ratio 0.8803
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.002000, cache size 26B, 100000 req, miss ratio 0.8235, byte miss ratio 0.8235
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.004000, cache size 52B, 100000 req, miss ratio 0.7570, byte miss ratio 0.7570
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.006000, cache size 79B, 100000 req, miss ratio 0.7147, byte miss ratio 0.7147
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.008000, cache size 105B, 100000 req, miss ratio 0.6855, byte miss ratio 0.6855
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.010000, cache size 131B, 100000 req, miss ratio 0.6615, byte miss ratio 0.6615
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.020000, cache size 263B, 100000 req, miss ratio 0.5843, byte miss ratio 0.5843
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.040000, cache size 527B, 100000 req, miss ratio 0.5035, byte miss ratio 0.5035
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.060000, cache size 791B, 100000 req, miss ratio 0.4566, byte miss ratio 0.4566
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.080000, cache size 1054B, 100000 req, miss ratio 0.4226, byte miss ratio 0.4226
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.100000, cache size 1318B, 100000 req, miss ratio 0.3959, byte miss ratio 0.3959
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.200000, cache size 2637B, 100000 req, miss ratio 0.3122, byte miss ratio 0.3122
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.400000, cache size 5274B, 100000 req, miss ratio 0.2270, byte miss ratio 0.2270
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.0_objects_20000_requests_100000.txt, myFIFO, rel cache size 0.600000, cache size 7912B, 100000 req, miss ratio 0.1785, byte miss ratio 0.1785
