/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt mySieve cache size      300B, 100000 req, miss ratio 0.6714, byte miss ratio 0.6714
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt mySieve cache size      600B, 100000 req, miss ratio 0.5472, byte miss ratio 0.5472
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt mySieve cache size     1200B, 100000 req, miss ratio 0.3737, byte miss ratio 0.3737
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt mySieve cache size     2400B, 100000 req, miss ratio 0.1212, byte miss ratio 0.1212
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt myLRU cache size      300B, 100000 req, miss ratio 0.7670, byte miss ratio 0.7670
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt myLRU cache size      600B, 100000 req, miss ratio 0.6283, byte miss ratio 0.6283
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt myLRU cache size     1200B, 100000 req, miss ratio 0.4198, byte miss ratio 0.4198
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt myLRU cache size     2400B, 100000 req, miss ratio 0.1282, byte miss ratio 0.1282
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt myFIFO cache size      300B, 100000 req, miss ratio 0.7912, byte miss ratio 0.7912
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt myFIFO cache size      600B, 100000 req, miss ratio 0.6595, byte miss ratio 0.6595
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt myFIFO cache size     1200B, 100000 req, miss ratio 0.4570, byte miss ratio 0.4570
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.6_objects_3000_requests_100000(11).txt myFIFO cache size     2400B, 100000 req, miss ratio 0.1518, byte miss ratio 0.1518
