/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.000200, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.000400, cache size 1B, 100000 req, miss ratio 0.9337, byte miss ratio 0.9337
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.000600, cache size 1B, 100000 req, miss ratio 0.9337, byte miss ratio 0.9337
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.000800, cache size 2B, 100000 req, miss ratio 0.8825, byte miss ratio 0.8825
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.001000, cache size 2B, 100000 req, miss ratio 0.8825, byte miss ratio 0.8825
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.002000, cache size 5B, 100000 req, miss ratio 0.7815, byte miss ratio 0.7815
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.004000, cache size 11B, 100000 req, miss ratio 0.6692, byte miss ratio 0.6692
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.006000, cache size 16B, 100000 req, miss ratio 0.6136, byte miss ratio 0.6136
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.008000, cache size 22B, 100000 req, miss ratio 0.5650, byte miss ratio 0.5650
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.010000, cache size 27B, 100000 req, miss ratio 0.5344, byte miss ratio 0.5344
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.020000, cache size 55B, 100000 req, miss ratio 0.4324, byte miss ratio 0.4324
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.040000, cache size 111B, 100000 req, miss ratio 0.3402, byte miss ratio 0.3402
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.060000, cache size 167B, 100000 req, miss ratio 0.2905, byte miss ratio 0.2905
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.080000, cache size 223B, 100000 req, miss ratio 0.2572, byte miss ratio 0.2572
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.100000, cache size 279B, 100000 req, miss ratio 0.2329, byte miss ratio 0.2329
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.200000, cache size 558B, 100000 req, miss ratio 0.1604, byte miss ratio 0.1604
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.400000, cache size 1116B, 100000 req, miss ratio 0.0960, byte miss ratio 0.0960
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.600000, cache size 1675B, 100000 req, miss ratio 0.0617, byte miss ratio 0.0617
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myFIFO, rel cache size 0.800000, cache size 2233B, 100000 req, miss ratio 0.0405, byte miss ratio 0.0405
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myLRU, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myLRU, rel cache size 0.000200, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myLRU, rel cache size 0.000400, cache size 1B, 100000 req, miss ratio 0.9337, byte miss ratio 0.9337
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myLRU, rel cache size 0.000600, cache size 1B, 100000 req, miss ratio 0.9337, byte miss ratio 0.9337
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_3000_requests_100000(11).txt, myLRU, rel cache size 0.000800, cache size 2B, 100000 req, miss ratio 0.8759, byte miss ratio 0.8759
