/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000200, cache size 1B, 100000 req, miss ratio 0.9409, byte miss ratio 0.9409
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000400, cache size 2B, 100000 req, miss ratio 0.8950, byte miss ratio 0.8950
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000600, cache size 3B, 100000 req, miss ratio 0.8578, byte miss ratio 0.8578
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.000800, cache size 4B, 100000 req, miss ratio 0.8272, byte miss ratio 0.8272
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.001000, cache size 5B, 100000 req, miss ratio 0.8003, byte miss ratio 0.8003
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.002000, cache size 11B, 100000 req, miss ratio 0.6947, byte miss ratio 0.6947
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.004000, cache size 23B, 100000 req, miss ratio 0.5900, byte miss ratio 0.5900
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.006000, cache size 35B, 100000 req, miss ratio 0.5322, byte miss ratio 0.5322
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.008000, cache size 47B, 100000 req, miss ratio 0.4912, byte miss ratio 0.4912
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.010000, cache size 59B, 100000 req, miss ratio 0.4619, byte miss ratio 0.4619
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.020000, cache size 119B, 100000 req, miss ratio 0.3758, byte miss ratio 0.3758
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.040000, cache size 238B, 100000 req, miss ratio 0.2999, byte miss ratio 0.2999
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.060000, cache size 357B, 100000 req, miss ratio 0.2601, byte miss ratio 0.2601
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.080000, cache size 477B, 100000 req, miss ratio 0.2337, byte miss ratio 0.2337
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.100000, cache size 596B, 100000 req, miss ratio 0.2138, byte miss ratio 0.2138
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.200000, cache size 1192B, 100000 req, miss ratio 0.1567, byte miss ratio 0.1567
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.400000, cache size 2385B, 100000 req, miss ratio 0.1072, byte miss ratio 0.1072
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.2_objects_10000_requests_100000.txt, myFIFO, rel cache size 0.600000, cache size 3578B, 100000 req, miss ratio 0.0834, byte miss ratio 0.0834
