/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.000200, cache size 1B, 100000 req, miss ratio 0.9970, byte miss ratio 0.9970
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.000400, cache size 3B, 100000 req, miss ratio 0.9915, byte miss ratio 0.9915
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.000600, cache size 5B, 100000 req, miss ratio 0.9864, byte miss ratio 0.9864
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.000800, cache size 7B, 100000 req, miss ratio 0.9814, byte miss ratio 0.9814
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.001000, cache size 9B, 100000 req, miss ratio 0.9767, byte miss ratio 0.9767
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.002000, cache size 19B, 100000 req, miss ratio 0.9560, byte miss ratio 0.9560
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.004000, cache size 38B, 100000 req, miss ratio 0.9266, byte miss ratio 0.9266
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.006000, cache size 58B, 100000 req, miss ratio 0.9042, byte miss ratio 0.9042
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.008000, cache size 77B, 100000 req, miss ratio 0.8864, byte miss ratio 0.8864
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.010000, cache size 97B, 100000 req, miss ratio 0.8710, byte miss ratio 0.8710
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.020000, cache size 194B, 100000 req, miss ratio 0.8144, byte miss ratio 0.8144
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.040000, cache size 388B, 100000 req, miss ratio 0.7422, byte miss ratio 0.7422
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.060000, cache size 582B, 100000 req, miss ratio 0.6905, byte miss ratio 0.6905
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.080000, cache size 776B, 100000 req, miss ratio 0.6501, byte miss ratio 0.6501
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.100000, cache size 970B, 100000 req, miss ratio 0.6162, byte miss ratio 0.6162
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.200000, cache size 1940B, 100000 req, miss ratio 0.4912, byte miss ratio 0.4912
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.400000, cache size 3881B, 100000 req, miss ratio 0.3321, byte miss ratio 0.3321
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.600000, cache size 5821B, 100000 req, miss ratio 0.2237, byte miss ratio 0.2237
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myFIFO, rel cache size 0.800000, cache size 7762B, 100000 req, miss ratio 0.1461, byte miss ratio 0.1461
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.000100, cache size 0B, 100000 req, miss ratio 1.0000, byte miss ratio 1.0000
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.000200, cache size 1B, 100000 req, miss ratio 0.9970, byte miss ratio 0.9970
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.000400, cache size 3B, 100000 req, miss ratio 0.9913, byte miss ratio 0.9913
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.000600, cache size 5B, 100000 req, miss ratio 0.9859, byte miss ratio 0.9859
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.000800, cache size 7B, 100000 req, miss ratio 0.9805, byte miss ratio 0.9805
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.001000, cache size 9B, 100000 req, miss ratio 0.9753, byte miss ratio 0.9753
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.002000, cache size 19B, 100000 req, miss ratio 0.9512, byte miss ratio 0.9512
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.004000, cache size 38B, 100000 req, miss ratio 0.9150, byte miss ratio 0.9150
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_0.8_objects_10000_requests_100000(8).txt, myLRU, rel cache size 0.006000, cache size 58B, 100000 req, miss ratio 0.8875, byte miss ratio 0.8875
