/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt mySieve cache size      122B, 100000 req, miss ratio 0.1144, byte miss ratio 0.1144
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt mySieve cache size      406B, 100000 req, miss ratio 0.0715, byte miss ratio 0.0715
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt mySieve cache size      813B, 100000 req, miss ratio 0.0570, byte miss ratio 0.0570
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt mySieve cache size     1627B, 100000 req, miss ratio 0.0471, byte miss ratio 0.0471
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt mySieve cache size     3254B, 100000 req, miss ratio 0.0412, byte miss ratio 0.0412
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myLRU cache size      122B, 100000 req, miss ratio 0.1517, byte miss ratio 0.1517
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myLRU cache size      406B, 100000 req, miss ratio 0.0898, byte miss ratio 0.0898
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myLRU cache size      813B, 100000 req, miss ratio 0.0658, byte miss ratio 0.0658
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myLRU cache size     1627B, 100000 req, miss ratio 0.0497, byte miss ratio 0.0497
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myLRU cache size     3254B, 100000 req, miss ratio 0.0413, byte miss ratio 0.0413
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myFIFO cache size      122B, 100000 req, miss ratio 0.1870, byte miss ratio 0.1870
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myFIFO cache size      406B, 100000 req, miss ratio 0.1106, byte miss ratio 0.1106
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myFIFO cache size      813B, 100000 req, miss ratio 0.0811, byte miss ratio 0.0811
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myFIFO cache size     1627B, 100000 req, miss ratio 0.0591, byte miss ratio 0.0591
/Users/lauras/Documents/VU/Thesis/cache-eviction-thesis/code/data/alpha_1.4_objects_40000_requests_100000(4).txt myFIFO cache size     3254B, 100000 req, miss ratio 0.0455, byte miss ratio 0.0455
